order_id,order_date,region,category,customer_segment,sales,profit,quantity
14008,2024-02-29,East,Office Supplies,Home Office,32.77,10.49,3
14009,2024-02-03,South,Office Supplies,Home Office,37.0,3.88,5
14010,2024-01-16,South,Furniture,Consumer,200.26,28.17,1
14011,2024-01-12,West,Furniture,Consumer,285.27,72.24,1
14012,2024-01-21,South,Furniture,Consumer,286.51,50.09,1
14013,2024-03-28,North,Furniture,Corporate,330.54,76.72,1
14014,2024-02-08,North,Furniture,Consumer,325.39,93.93,1
14015,2024-03-31,East,Furniture,Corporate,230.65,40.47,2
14016,2024-03-30,North,Electronics,Home Office,126.48,17.96,2
14017,2024-03-18,East,Electronics,Home Office,5.9,0.44,1
14018,2024-01-06,East,Electronics,Corporate,482.15,87.37,3
14019,2024-01-28,West,Electronics,Corporate,855.75,43.49,3
14020,2024-02-11,West,Electronics,Home Office,276.78,51.86,2
14021,2024-01-19,South,Electronics,Home Office,630.02,143.46,3
14022,2024-01-12,North,Furniture,Home Office,641.66,95.46,2
14023,2024-02-01,West,Office Supplies,Corporate,37.11,7.49,2
14024,2024-02-15,North,Office Supplies,Corporate,33.47,5.44,5
14025,2024-02-20,East,Electronics,Corporate,90.15,14.08,1
14026,2024-03-06,South,Office Supplies,Corporate,55.24,17.41,4
14027,2024-01-07,West,Office Supplies,Home Office,20.6,4.44,3
14028,2024-03-27,West,Furniture,Home Office,596.18,67.34,3
14029,2024-02-08,West,Office Supplies,Home Office,13.79,,1
14030,2024-02-03,East,Office Supplies,Home Office,31.96,4.74,1
14031,2024-01-23,East,Furniture,Home Office,462.3,78.44,1
14032,2024-01-04,East,Electronics,Home Office,199.31,36.95,3
14033,2024-02-21,North,Furniture,Consumer,176.45,29.85,-1
14034,2024-02-27,South,Office Supplies,Consumer,36.48,,5
14035,2024-03-12,East,Office Supplies,Consumer,68.24,22.11,2
14036,2024-03-11,North,Office Supplies,Corporate,26.02,7.67,4
14037,2024-02-01,West,Electronics,Consumer,99.92,24.94,3
14038,2024-01-13,North,Furniture,Consumer,217.6,32.17,1
14039,2024-02-29,South,Office Supplies,Corporate,8.75,2.6,1
14040,2024-01-14,West,Furniture,Home Office,339.62,79.93,1
14041,2024-01-18,North,Office Supplies,Home Office,87.59,21.29,11
14042,2024-01-16,East,Office Supplies,Corporate,34.18,5.38,5
14043,2024-01-02,West,Office Supplies,Corporate,22.56,2.3,1
14044,2024-01-08,North,Electronics,Home Office,1686.01,86.08,2
14045,2024-01-29,South,Office Supplies,Corporate,7.24,0.83,2
14046,2024-01-17,South,Office Supplies,Consumer,19.04,5.39,3
14047,2024-01-26,West,Furniture,Home Office,34.13,2.9,1
14048,2024-02-21,West,Furniture,Corporate,388.42,102.52,1
14049,2024-02-17,North,Furniture,Corporate,61.75,17.43,2
14050,2024-03-28,South,Furniture,Consumer,187.91,51.86,1
14051,2024-03-21,West,Furniture,Corporate,114.8,22.98,1
14052,2024-03-23,East,Furniture,Home Office,145.72,15.04,3
14053,2024-01-11,West,Electronics,Corporate,608.53,115.23,2
14054,2024-03-15,South,Furniture,Home Office,331.8,57.71,1
14055,2024-03-16,West,Office Supplies,Consumer,94.19,17.92,6
14056,2024-02-03,East,Electronics,Corporate,92.33,17.95,2
14057,2024-01-10,South,Furniture,Corporate,575.42,,2
14058,2024-01-03,East,Furniture,Consumer,188.36,24.07,1
14059,2024-01-09,East,Electronics,Home Office,53.9,10.03,4
14060,2024-01-26,South,Office Supplies,Consumer,20.72,4.11,4
14061,2024-03-23,South,Electronics,Consumer,29.39,3.08,3
14062,2024-02-26,South,Electronics,Corporate,400.32,49.95,5
14063,2024-01-17,West,Electronics,Corporate,115.0,18.43,1
14064,2024-01-12,East,Office Supplies,Corporate,146.28,49.38,4
14065,2024-02-12,North,Electronics,Corporate,69.98,-4.63,1
14066,2024-01-16,North,Electronics,Consumer,67.25,5.77,2
14067,2024-01-06,North,Furniture,Consumer,333.58,-17.91,1
14068,2024-02-29,East,Furniture,Home Office,1035.09,111.4,2
14069,2024-01-07,North,Office Supplies,Consumer,14.19,3.8,1
14070,2024-01-22,North,Office Supplies,Corporate,132.09,30.99,5
14071,2024-03-14,West,Office Supplies,Home Office,12.71,4.07,2
14072,2024-02-25,South,Furniture,Consumer,269.68,37.46,1
14073,2024-02-20,East,Electronics,Corporate,147.09,18.18,2
14074,2024-03-04,West,Electronics,Consumer,30.53,3.42,1
14075,2024-01-04,East,Office Supplies,Consumer,21.48,2.17,3
14076,2024-02-18,North,Office Supplies,Consumer,10.68,3.71,1
14077,2024-03-28,South,Office Supplies,Consumer,37.74,6.57,4
14078,2024-02-24,East,Electronics,Consumer,221.84,41.27,1
14079,2024-01-23,East,Office Supplies,Consumer,23.99,,1
14080,2024-02-15,West,Furniture,Home Office,198.1,42.0,1
14081,2024-01-28,East,Electronics,Home Office,89.93,17.83,1
14082,2024-01-24,East,Electronics,Home Office,194.18,17.3,3
14083,2024-02-05,South,Electronics,Consumer,269.59,30.9,4
14084,2024-02-05,East,Office Supplies,Corporate,11.84,3.39,1
14085,2024-02-27,North,Furniture,Consumer,149.14,23.06,1
14086,2024-01-20,East,Office Supplies,Corporate,28.45,8.74,3
14087,2024-01-05,East,Office Supplies,Home Office,20.63,2.6,2
14088,2024-03-19,South,Furniture,Consumer,193.68,17.31,1
14089,2024-03-20,South,Electronics,Consumer,91.64,20.37,3
14090,2024-03-19,East,Electronics,Home Office,125.4,9.99,1
14091,2024-02-01,North,Office Supplies,Corporate,56.44,17.5,2
14092,2024-03-23,South,Furniture,Consumer,81.53,-8.51,2
14093,2024-02-07,South,Office Supplies,Corporate,12.56,3.46,2
14094,2024-03-04,South,Electronics,Home Office,2081.0,253.56,2
14095,2024-02-22,South,Office Supplies,Consumer,8.01,1.03,1
14096,2024-03-11,North,Furniture,Home Office,781.85,135.43,4
14097,2024-03-02,North,Office Supplies,Home Office,144.21,47.65,6
14098,2024-01-08,North,Furniture,Corporate,156.77,24.03,1
14099,01/12/2024,South,Furniture,Consumer,335.4,45.72,1
14100,2024-02-05,South,Furniture,Corporate,287.71,77.21,1
14101,2024-02-19,East,Office Supplies,Home Office,17.87,3.01,5
14102,2024-01-18,South,Electronics,Corporate,69.83,13.49,1
14103,2024-02-23,North,Electronics,Home Office,3192.48,-457.65,3
14104,2024-01-26,West,Electronics,Corporate,25.03,6.03,2
14105,2024-03-23,North,Office Supplies,Corporate,26.24,9.93,4
14106,2024-03-08,East,Furniture,Corporate,1681.79,297.24,5
14107,2024-02-01,East,Furniture,Corporate,342.97,50.64,1
14108,2024-03-21,North,Furniture,Home Office,47.92,4.84,1
14109,2024-03-10,East,Electronics,Home Office,192.74,32.39,1
14110,2024-01-03,South,Electronics,Corporate,277.07,44.72,3
14111,2024-02-18,North,Office Supplies,Home Office,37.74,,3
14112,2024-02-15,South,Office Supplies,Home Office,44.12,9.21,4
14113,2024-03-02,South,Office Supplies,Home Office,13.1,3.69,2
14114,2024-03-10,East,Furniture,Home Office,459.15,129.76,1
14115,2024-03-03,West,Office Supplies,Home Office,28.82,,3
14116,2024-02-14,North,Office Supplies,Corporate,23.83,5.25,4
14117,2024-03-13,South,Furniture,Corporate,116.35,20.0,2
14118,2024-03-05,West,Electronics,Home Office,35.84,8.9,1
14119,2024-02-11,West,Electronics,Consumer,70.35,12.1,2
14120,2024-02-19,West,Electronics,Home Office,177.33,24.62,4
14121,2024-02-04,East,Furniture,Consumer,720.09,-18.21,3
14122,2024-01-24,South,Electronics,Home Office,152.33,32.78,1
14123,2024-01-04,South,Furniture,Consumer,179.96,48.77,1
14124,2024-02-10,South,Office Supplies,Consumer,35.23,6.54,6
14125,2024-03-17,North,Office Supplies,Corporate,186.5,58.9,5
14126,2024-01-29,South,Electronics,Consumer,290.93,32.87,1
14127,2024-01-04,South,Office Supplies,Consumer,133.37,44.03,6
14128,2024-02-05,North,Electronics,Consumer,185.47,42.91,6
14129,2024-01-08,South,Electronics,Consumer,57.65,4.84,1
14130,2024-03-01,North,Electronics,Home Office,2653.79,447.74,3
14131,2024-03-08,West,offiCE SUPPLIES,Corporate,20.62,4.42,1
14132,2024-02-15,North,Electronics,Home Office,3051.3,753.78,3
14133,2024-03-15,West,Office Supplies,Consumer,60.88,9.73,3
14134,2024-01-30,North,Electronics,Corporate,220.14,50.03,1
14135,2024-01-21,West,Electronics,Consumer,84.96,9.74,1
14136,2024-01-13,South,Furniture,Home Office,358.37,93.38,1
14137,2024-02-01,South,Furniture,Home Office,161.83,35.55,1
14138,2024-03-25,North,Electronics,Corporate,1485.89,-94.86,4
14139,2024-01-31,South,Furniture,Consumer,300.01,54.64,4
14140,2024-02-04,West,Furniture,Home Office,148.43,38.17,1
14141,2024-03-09,North,Furniture,Consumer,582.13,,3
14142,2024-01-08,North,Electronics,Corporate,1362.37,312.68,5
14143,2024-01-29,North,Furniture,Corporate,738.69,137.53,3
14144,2024-03-14,West,Furniture,Corporate,342.54,66.99,2
14145,2024-02-19,North,Electronics,Home Office,52.99,8.32,1
14146,2024-02-15,West,Electronics,Home Office,18.57,1.44,3
14147,01/23/2024,East,Furniture,Consumer,136.27,35.47,2
14148,2024-01-23,West,Electronics,Corporate,979.5,226.68,1
14149,2024-01-31,North,Furniture,Home Office,366.21,73.33,1
14150,2024-03-16,North,Electronics,Small Business,47.63,8.45,1
14151,2024-02-10,East,Furniture,Consumer,876.82,214.21,2
14152,2024-03-30,East,Furniture,Home Office,399.71,89.23,1
14153,2024-02-15,North,Furniture,Corporate,259.85,30.94,1
14154,2024-03-16,West,Office Supplies,Corporate,12.77,-0.2,1
14155,2024-01-04,East,Office Supplies,Home Office,47.35,5.6,3
14156,2024-03-31,West,Electronics,Consumer,48.2,11.45,5
14157,2024-03-30,West,Furniture,Consumer,597.64,173.66,1
14158,2024-02-15,West,Office Supplies,Home Office,13.21,4.1,1
14159,2024-03-13,West,Office Supplies,Home Office,50.63,8.45,5
14160,2024-03-13,North,Office Supplies,Corporate,43.39,11.01,2
14161,2024-01-19,West,Electronics,Consumer,71.65,10.24,1
14162,2024-03-13,North,Furniture,Home Office,46.15,11.73,1
14163,2024-01-25,North,Furniture,Home Office,50.2,12.57,1
14164,2024-03-04,South,Office Supplies,Consumer,46.15,4.77,4
14165,2024-03-10,West,Electronics,Home Office,168.45,10.22,2
14166,2024-02-09,South,Furniture,Corporate,76.37,19.45,1
14167,2024-01-23,North,Electronics,Home Office,154.05,-2.19,2
14168,2024-03-03,East,Electronics,Consumer,346.17,38.83,1
14169,2024-01-05,East,Electronics,Corporate,448.26,24.97,3
14170,2024-01-12,North,Office Supplies,Corporate,8.15,2.01,1
14171,2024-01-08,East,Furniture,Home Office,63.94,17.74,1
14172,2024-01-30,West,Electronics,Corporate,128.52,7.0,2
14173,2024-03-18,South,Furniture,Consumer,424.45,-58.74,1
14174,2024-01-29,South,Electronics,Corporate,158.8,,1
14175,2024-01-03,West,Electronics,Consumer,333.65,62.5,1
14176,2024-03-08,South,Furniture,Consumer,223.76,30.23,2
14177,2024-03-02,West,Electronics,Corporate,648.21,34.09,2
14178,2024-01-01,West,Office Supplies,Consumer,145.06,57.33,10
14179,2024-02-12,East,Office Supplies,Corporate,7.47,2.76,1
14180,2024-03-19,East,Electronics,Home Office,90.62,20.43,4
14181,2024-01-26,West,Furniture,Consumer,132.83,29.6,1
14182,2024-01-17,South,Furniture,Consumer,150.07,42.87,2
14183,2024-02-13,South,Office Supplies,Corporate,29.21,4.96,5
14184,2024-01-23,North,Furniture,Home Office,367.58,-27.57,1
14185,2024-02-11,West,Electronics,Consumer,155.6,-2.42,5
14186,2024-01-08,West,Office Supplies,Corporate,13.08,1.95,2
14187,2024-01-03,South,Electronics,Consumer,716.31,103.42,6
14188,2024-01-19,West,Electronics,Consumer,114.51,24.77,2
14189,2024-03-16,East,Office Supplies,Home Office,19.78,5.52,5
14190,2024-03-31,North,Furniture,Consumer,202.83,,1
14191,2024-01-19,South,Furniture,Consumer,558.28,82.79,1
14192,2024-01-15,West,Office Supplies,Consumer,14.75,4.04,2
14193,2024-03-08,West,Electronics,Consumer,58.44,13.05,1
14194,2024-02-16,East,Furniture,Consumer,295.34,-18.7,1
14195,2024-01-10,North,Furniture,Corporate,366.95,57.85,1
14196,2024-02-17,North,Office Supplies,Consumer,186.73,26.95,8
14197,2024-03-31,North,Office Supplies,Home Office,64.09,15.21,6
14198,2024-03-25,North,Electronics,Home Office,109.83,18.97,1
14199,2024-02-20,South,Electronics,Corporate,83.72,8.21,1
14200,2024-03-16,East,Electronics,Consumer,1143.02,219.16,1
14201,2024-01-13,South,Furniture,Consumer,1072.15,293.03,4
14202,2024-02-13,West,Electronics,Consumer,3070.98,289.19,3
14203,2024-02-08,North,Furniture,Consumer,279.45,60.97,1
14204,2024-02-11,North,Furniture,Home Office,193.69,24.2,1
14205,2024-01-18,East,Office Supplies,Home Office,19.29,3.16,4
14206,2024-01-21,South,Furniture,Home Office,754.16,183.32,3
14207,2024-02-25,West,Office Supplies,Home Office,30.69,9.46,2
14208,2024-03-22,East,OFFICE SUPPLIES,Consumer,27.79,2.81,3
14209,2024-03-03,East,Office Supplies,Corporate,18.97,7.59,4
14210,2024-03-24,North,Electronics,Home Office,16.48,3.64,2
14211,2024-02-10,West,Office Supplies,Consumer,26.71,6.75,3
14212,2024-01-23,North,Furniture,Consumer,667.33,171.25,2
14213,2024-03-31,North,Office Supplies,Corporate,49.79,5.96,4
14214,2024-03-12,South,Furniture,Corporate,420.92,-13.96,1
14215,2024-03-29,South,Office Supplies,Home Office,36.03,7.34,3
14216,2024-03-19,West,Electronics,Corporate,47.55,10.39,2
14217,2024-02-15,West,Electronics,Corporate,146.78,29.99,2
14218,2024-01-29,East,Office Supplies,Consumer,10.17,1.89,1
14219,2024-03-26,North,Furniture,Corporate,417.13,109.28,1
14220,2024-03-16,West,Furniture,Consumer,488.46,135.85,1
14221,2024-01-23,West,Office Supplies,Consumer,9.95,3.57,1
14222,2024-02-18,East,Office Supplies,Corporate,77.52,8.29,5
14223,2024-02-09,East,Office Supplies,Consumer,25.45,6.79,2
14224,2024-03-29,West,Furniture,Home Office,158.1,19.07,1
14225,2024-02-07,South,Furniture,Home Office,76.94,,1
14226,2024-01-17,East,Electronics,Consumer,121.33,14.51,2
14227,2024-01-23,East,Furniture,Home Office,273.98,62.15,4
14228,2024-01-01,West,elecTRONICS,Home Office,79.03,16.34,1
14229,2024-03-30,North,Furniture,Corporate,107.29,,1
14230,2024-03-14,South,Furniture,Home Office,163.45,18.0,1
14231,2024-02-20,North,Electronics,Home Office,2656.22,285.41,3
14232,2024-03-13,North,Furniture,Consumer,92.47,15.54,1
14233,2024-01-05,East,Furniture,Home Office,1030.34,265.86,5
14234,2024-01-24,North,Electronics,Consumer,996.12,-61.65,4
14235,2024-03-18,North,Electronics,Corporate,23.46,2.21,1
14236,2024-02-10,North,Office Supplies,Home Office,36.79,10.27,3
14237,2024-03-19,South,Office Supplies,Corporate,37.47,14.78,2
14238,2024-01-29,West,Furniture,Home Office,262.36,52.01,1
14239,2024-03-22,South,Furniture,Consumer,317.94,39.94,1
14240,2024-03-13,West,Office Supplies,Home Office,239.61,48.53,9
14241,2024-01-14,South,Office Supplies,Corporate,70.67,-5.96,6
14242,2024-03-04,North,Furniture,Home Office,369.69,-10.03,1
14243,2024-01-19,North,Electronics,Home Office,2263.56,,2
14244,2024-02-12,West,Electronics,Corporate,68.87,13.36,1
14245,2024-01-10,North,Office Supplies,Consumer,39.97,7.28,5
14246,2024-01-31,North,Electronics,Consumer,34.77,3.47,3
14247,2024-02-14,East,Furniture,Consumer,247.52,33.3,1
14248,2024-02-10,East,Office Supplies,Home Office,43.81,5.42,11
14249,2024-01-22,West,Office Supplies,Home Office,10.27,2.01,3
14250,2024-03-22,North,Office Supplies,Corporate,66.57,12.15,7
14251,2024-01-12,West,Furniture,Consumer,969.91,234.57,3
14252,2024-03-31,South,Furniture,Consumer,397.35,100.46,1
14253,2024-03-26,North,Furniture,Corporate,552.68,155.3,1
14254,2024-03-22,North,Office Supplies,Consumer,18.75,-2.16,2
14255,2024-02-12,North,Office Supplies,Consumer,34.86,13.04,6
14256,2024-02-27,South,Furniture,Corporate,339.35,-21.3,3
14257,2024-01-02,South,Office Supplies,Home Office,40.05,9.68,4
14258,2024-02-03,North,Office Supplies,Corporate,32.36,4.84,3
14259,2024-01-27,North,Furniture,Consumer,336.19,89.33,2
14260,2024-02-01,East,Furniture,Consumer,301.72,43.14,1
14261,2024-03-29,East,Electronics,Home Office,486.64,94.19,2
14262,2024-01-09,South,Office Supplies,Home Office,20.09,6.62,3
14263,2024-02-14,South,Furniture,Home Office,479.48,117.98,1
14264,2024-02-02,South,Furniture,Corporate,163.96,-2.75,1
14265,2024-01-14,North,Office supplies,Corporate,16.49,4.14,5
14266,2024-01-01,North,Furniture,Consumer,337.61,56.53,1
14267,2024-01-07,North,Furniture,Home Office,55.65,10.87,1
14268,2024-02-19,West,Electronics,Home Office,24.99,-3.6,4
14269,2024-02-26,West,Electronics,Home Office,23.1,2.21,1
14270,2024-02-23,East,Furniture,Consumer,47.96,7.31,1
14271,2024-01-22,West,Office Supplies,Home Office,59.54,20.68,3
14272,2024-02-22,South,Furniture,Home Office,224.39,45.61,1
14273,2024-03-04,East,Electronics,Corporate,273.46,14.63,1
14274,2024-02-18,South,Office Supplies,Consumer,48.23,16.33,6
14275,2024-02-14,West,Electronics,Corporate,47.45,-5.7,6
14276,2024-03-10,East,Furniture,Corporate,276.25,48.95,1
14277,2024-02-18,South,Electronics,Home Office,746.69,93.54,3
14278,2024-01-13,North,Furniture,Corporate,410.38,62.73,1
14279,2024-03-02,East,Electronics,Corporate,33.34,8.19,4
14280,2024-03-14,South,Electronics,Corporate,29.34,5.06,4
14281,2024-03-24,East,Electronics,Consumer,118.47,19.78,1
14282,2024-03-28,South,Office Supplies,Home Office,92.94,26.61,4
14283,2024-01-29,South,Office Supplies,Consumer,21.76,4.78,6
14284,2024-01-21,North,Furniture,Consumer,302.05,53.42,2
14285,2024-02-27,North,Electronics,Home Office,3034.4,351.54,3
14286,2024-01-10,North,Furniture,Corporate,368.87,33.37,1
14287,2024-01-05,West,Electronics,Home Office,2134.48,364.57,2
14288,2024-02-07,North,Furniture,Consumer,831.43,87.47,3
14289,2024-01-03,West,Electronics,Corporate,164.69,-2.4,4
14290,2024-02-10,South,Furniture,Home Office,308.52,41.18,1
14291,2024-02-03,East,Electronics,Corporate,114.1,9.92,2
14292,2024-01-14,West,Furniture,Corporate,589.94,162.49,2
14293,2024-01-10,North,Office Supplies,Consumer,16.24,4.5,4
14294,2024-02-13,East,Office Supplies,Consumer,22.6,4.76,2
14295,2024-01-22,South,Furniture,Consumer,517.75,142.88,2
14296,2024-02-18,South,Furniture,Consumer,192.55,25.47,1
14297,01/21/2024,West,Office Supplies,Corporate,24.81,8.81,4
14298,2024-01-10,South,Furniture,Consumer,1609.36,409.48,3
14299,2024-03-11,West,Furniture,Consumer,157.87,,5
14300,2024-01-12,North,Office Supplies,Corporate,67.41,,9
14301,2024-02-13,East,Electronics,Consumer,36.59,2.79,1
14302,2024-03-17,North,Electronics,Consumer,214.48,34.51,1
14303,2024-03-19,South,Electronics,Consumer,47.43,9.48,4
14304,2024-03-02,North,Office Supplies,Corporate,61.48,13.35,7
14305,2024-03-31,West,Office Supplies,Home Office,71.85,18.24,6
14306,2024-01-04,North,Electronics,Corporate,54.54,7.62,1
14307,2024-02-25,West,Electronics,Consumer,43.7,-3.0,2
14308,2024-03-24,East,Office Supplies,Home Office,41.29,,4
14309,2024-01-22,East,Office Supplies,Home Office,41.96,16.2,3
14310,2024-03-18,West,Office Supplies,Consumer,18.14,6.76,1
14311,2024-02-25,West,Office Supplies,Home Office,47.57,8.2,5
14312,2024-01-21,North,Office Supplies,Corporate,98.23,26.65,4
14313,2024-01-07,South,Electronics,Consumer,178.47,,2
14314,2024-01-13,South,Office Supplies,Home Office,9.77,2.12,1
14315,2024-02-12,South,Office Supplies,Home Office,28.44,5.87,1
14316,2024-01-27,East,Furniture,Consumer,170.33,33.6,2
14317,2024-01-25,South,Office Supplies,Consumer,12.22,-0.82,1
14318,2024-02-22,North,Office Supplies,Consumer,75.78,25.24,-2
14319,2024-03-30,South,Electronics,Home Office,195.92,-4.92,1
14320,2024-03-11,South,Furniture,Home Office,258.59,52.77,1
14321,2024-03-10,South,Electronics,Consumer,57.07,13.14,1
14322,2024-02-03,East,Furniture,Corporate,254.99,46.37,1
14323,2024-03-25,South,Furniture,Home Office,289.68,70.69,1
14324,2024-02-06,North,Electronics,Consumer,164.54,-14.86,1
14325,2024-02-08,South,Furniture,Home Office,150.26,15.64,-5
14326,2024-01-31,North,Electronics,Consumer,40.93,-5.63,1
14327,2024-01-13,North,Electronics,Corporate,239.88,31.03,1
14328,2024-01-07,South,Office Supplies,Consumer,76.5,23.56,8
14329,2024-02-20,West,Electronics,Corporate,335.15,40.74,4
14330,2024-03-14,South,Electronics,Corporate,105.58,17.68,3
14331,2024-03-11,North,Office Supplies,Consumer,25.95,9.36,2
14332,2024-03-03,West,Office Supplies,Corporate,51.44,7.82,5
14333,2024-01-20,East,Electronics,Corporate,77.64,8.75,10
14334,2024-01-07,North,Electronics,Corporate,1150.75,274.27,1
14335,2024-02-16,West,Office Supplies,Corporate,51.58,6.6,3
14336,2024-01-01,West,Furniture,Home Office,508.37,-45.65,3
14337,2024-02-24,South,Electronics,Consumer,359.97,62.47,1
14338,2024-01-12,South,Electronics,Home Office,4438.09,969.63,4
14339,2024-02-07,North,Electronics,Corporate,43.75,7.46,4
14340,2024-03-25,North,Furniture,Consumer,70.12,17.24,1
14341,2024-03-21,North,Office Supplies,Consumer,16.56,4.63,1
14342,2024-03-17,East,FURNITURE,Consumer,289.78,28.22,1
14343,2024-03-02,West,Office Supplies,Consumer,11.91,2.2,1
14344,2024-01-26,North,Electronics,Consumer,235.37,14.71,1
14345,2024-01-13,West,Electronics,Consumer,41.82,10.28,3
14346,2024-01-04,East,Office Supplies,Corporate,86.77,33.26,7
14347,2024-01-27,West,Office Supplies,Corporate,32.81,5.09,4
14348,2024-01-22,West,Furniture,Consumer,432.92,47.03,2
14349,2024-03-22,South,Office Supplies,Consumer,34.17,8.04,3
14350,2024-02-07,East,Office Supplies,Corporate,34.92,8.06,4
14351,2024-01-11,East,Electronics,Corporate,73.31,7.99,2
14352,2024-03-01,North,Furniture,Corporate,300.87,75.73,1
14353,2024-01-15,South,Furniture,Home Office,42.84,8.94,1
14354,2024-02-09,South,Furniture,Home Office,342.84,40.24,1
14355,2024-02-20,West,Electronics,Corporate,359.44,-17.99,1
14356,2024-03-01,West,Electronics,Consumer,140.93,12.4,2
14357,2024-03-03,South,Furniture,Consumer,1160.55,161.43,4
14358,2024-03-25,West,Furniture,Consumer,673.53,141.29,2
14359,2024-02-03,South,Electronics,Corporate,154.62,,5
14360,2024-01-12,South,Electronics,Home Office,36.02,5.83,6
14361,2024-03-23,East,Furniture,Corporate,282.12,26.22,1
14362,2024-03-10,North,Office Supplies,Home Office,62.94,13.96,8
14363,2024-02-19,West,Office Supplies,Home Office,49.05,7.77,2
14364,2024-01-24,West,Office Supplies,Consumer,46.36,6.38,4
14365,2024-02-17,East,Office Supplies,Home Office,27.93,10.04,2
14366,2024-02-18,West,Electronics,Corporate,659.26,119.59,2
14367,2024-02-17,East,Electronics,Consumer,211.26,48.93,1
14368,2024-01-24,West,Electronics,Consumer,155.84,-3.38,5
14369,2024-02-27,North,Furniture,Corporate,355.36,32.46,1
14370,2024-01-06,South,Office Supplies,Consumer,35.87,4.56,2
14371,2024-02-03,North,Furniture,Home Office,223.11,18.68,1
14372,2024-02-26,North,Electronics,Home Office,32.48,5.42,1
14373,2024-02-29,West,Furniture,Corporate,655.14,166.37,2
14374,2024-02-03,East,Electronics,Corporate,135.54,,3
14375,2024-01-29,West,Furniture,Home Office,338.69,-44.45,1
14376,2024-02-04,West,Office Supplies,Corporate,11.95,3.41,3
14377,2024-03-13,East,Furniture,Home Office,62.2,6.11,1
14378,2024-01-08,South,Office Supplies,Corporate,17.8,2.15,2
14379,2024-01-20,East,Electronics,Home Office,9.47,0.5,1
14380,2024-03-30,West,Furniture,Corporate,267.95,56.63,2
14381,03/26/2024,North,Office Supplies,Corporate,44.49,9.1,4
14382,2024-01-13,South,Electronics,Consumer,67.95,7.99,1
14383,2024-01-11,East,Electronics,Corporate,80.32,12.8,1
14384,2024-03-26,North,Electronics,Home Office,230.61,48.92,1
14385,2024-02-14,East,Furniture,Home Office,836.1,110.25,2
14386,2024-03-10,South,Electronics,Corporate,85.32,-9.37,1
14387,2024-02-22,East,Office Supplies,Corporate,6.05,2.0,1
14388,2024-03-16,West,Office Supplies,Corporate,25.47,7.96,3
14389,2024-01-30,North,Furniture,Consumer,323.71,68.27,1
14390,2024-03-11,East,Electronics,Consumer,87.46,11.29,1
14391,2024-01-08,North,Electronics,Corporate,83.57,20.22,2
14392,2024-02-19,North,Electronics,Corporate,48.62,-3.03,5
14393,2024-03-07,South,Electronics,Consumer,165.89,,1
14394,2024-02-23,North,Electronics,Corporate,16.54,2.95,2
14395,2024-03-09,South,Furniture,Home Office,372.17,66.51,2
14396,2024-03-28,West,Electronics,Consumer,145.04,23.02,1
14397,2024-03-01,South,Office Supplies,Consumer,22.96,-2.91,1
14398,2024-03-14,North,Office Supplies,Home Office,94.28,16.83,4
14399,2024-01-31,West,Office Supplies,Home Office,23.39,7.37,2
14400,2024-03-01,South,Furniture,Consumer,406.01,119.0,2
14401,2024-02-08,West,Electronics,Consumer,113.29,-13.93,2
14402,2024-01-11,East,Office Supplies,Consumer,10.28,2.6,3
14403,2024-02-20,East,Electronics,Home Office,50.65,2.89,1
14404,2024-01-05,West,Electronics,Corporate,58.73,11.46,4
14405,2024-03-05,West,Furniture,Consumer,361.69,102.72,1
14406,2024-03-14,South,Electronics,Home Office,82.77,4.22,1
14407,2024-03-07,West,Electronics,Corporate,2794.26,364.61,3
14408,2024-03-14,South,Office Supplies,Corporate,50.12,18.96,9
14409,2024-03-27,South,Furniture,Home Office,58.39,13.57,1
14410,2024-03-20,East,Furniture,Corporate,52.8,8.56,1
14411,2024-01-19,West,Electronics,Consumer,796.77,44.59,3
14412,2024-01-16,North,Electronics,Home Office,121.75,,2
14413,2024-02-27,South,Electronics,Corporate,88.13,17.26,1
14414,2024-01-23,North,Office Supplies,Corporate,69.63,21.39,11
14415,2024-01-22,North,Furniture,Consumer,1033.97,154.27,3
14416,2024-01-28,West,Electronics,Home Office,174.2,22.18,4
14417,2024-01-25,North,Electronics,Corporate,392.7,-30.19,4
14418,2024-01-17,West,Electronics,Home Office,79.16,14.15,1
14419,2024-01-06,West,Electronics,Consumer,114.62,-5.11,3
14420,2024-02-24,North,Office supplies,Consumer,31.44,-2.51,2
14421,2024-01-11,North,Furniture,Corporate,531.63,47.12,1
14422,2024-03-28,South,Electronics,Consumer,3502.12,257.04,4
14423,2024-02-25,East,Electronics,Corporate,46.32,2.99,8
14424,2024-01-26,West,Office Supplies,Consumer,40.04,7.0,8
14425,2024-03-21,South,Office Supplies,Home Office,31.84,7.17,2
14426,2024-01-19,South,Office Supplies,Corporate,19.31,1.95,1
14427,2024-03-17,East,Electronics,Home Office,99.95,14.07,2
14428,2024-02-03,South,Office Supplies,Consumer,12.76,4.39,1
14429,2024-02-10,West,Electronics,Consumer,81.93,7.09,2
14430,2024-01-09,South,Office Supplies,Consumer,18.99,2.4,2
14431,2024-01-12,West,Furniture,Home Office,131.5,20.9,1
14432,2024-02-19,East,Office Supplies,Consumer,12.21,2.0,1
14433,2024-03-12,West,Electronics,Corporate,496.78,81.6,3
14434,2024-02-20,East,Electronics,Consumer,236.08,16.22,1
